Date,Time,State,State No,Scale,Injuries,Fatalities,Start Lat,Start Lon,Length,Width
1988-11-04,16:30:00,MS,20.0,1.0,0.0,0.0,32.62,-88.65,2.0,73.0
1988-11-04,16:35:00,MS,19.0,1.0,0.0,0.0,34.53,-88.47,2.0,70.0
1988-11-04,16:45:00,MS,21.0,1.0,0.0,0.0,32.57,-89.08,4.0,100.0
1988-11-04,16:46:00,MS,22.0,1.0,0.0,0.0,33.98,-88.5,0.5,30.0
1988-11-04,19:05:00,AL,14.0,2.0,0.0,0.0,31.63,-88.32,12.0,200.0
1988-11-04,19:10:00,MS,23.0,3.0,0.0,0.0,31.62,-88.6,8.0,200.0
1988-11-04,19:15:00,MS,24.0,1.0,0.0,0.0,31.25,-90.47,0.3,50.0
1988-11-04,20:20:00,MS,25.0,1.0,0.0,0.0,31.17,-89.83,4.0,40.0
1988-11-05,00:05:00,FL,39.0,1.0,0.0,0.0,30.18,-85.8,1.0,30.0
1988-11-05,00:15:00,FL,41.0,2.0,3.0,1.0,30.37,-83.35,8.0,50.0
1988-11-05,00:44:00,FL,40.0,0.0,0.0,0.0,30.37,-86.23,1.0,30.0
1988-11-05,09:35:00,FL,42.0,1.0,0.0,0.0,27.75,-81.8,1.0,30.0
1988-11-05,10:15:00,NC,12.0,2.0,1.0,0.0,36.3,-76.22,2.0,50.0
1988-11-05,10:30:00,NC,13.0,1.0,0.0,0.0,36.52,-76.17,1.5,20.0
1988-11-05,11:35:00,PA,6.0,1.0,0.0,0.0,40.4,-78.4,1.0,20.0
1988-11-09,16:50:00,KS,17.0,1.0,0.0,0.0,37.37,-94.85,0.2,30.0
1988-11-09,16:53:00,KS,18.0,1.0,2.0,0.0,37.42,-94.7,3.0,50.0
1988-11-12,04:30:00,OK,13.0,1.0,0.0,0.0,34.75,-95.08,0.3,123.0
1988-11-12,16:08:00,MS,26.0,1.0,0.0,0.0,32.45,-90.88,0.5,50.0
1988-11-12,16:20:00,MS,27.0,1.0,0.0,0.0,32.33,-90.63,4.0,40.0
1988-11-15,08:40:00,OK,14.0,0.0,0.0,0.0,35.22,-99.87,0.1,23.0
1988-11-15,10:30:00,OK,15.0,1.0,0.0,0.0,36.1,-97.9,3.0,50.0
1988-11-15,14:05:00,KS,19.0,1.0,0.0,0.0,37.45,-95.43,0.1,20.0
1988-11-15,14:06:00,KS,21.0,2.0,22.0,0.0,39.05,-95.68,5.0,70.0
1988-11-15,14:15:00,KS,20.0,2.0,0.0,0.0,37.4,-95.43,7.5,50.0
1988-11-15,14:30:00,KS,22.0,0.0,0.0,0.0,39.33,-95.52,0.1,20.0
1988-11-15,14:45:00,KS,23.0,0.0,0.0,0.0,39.52,-95.4,0.1,20.0
1988-11-15,14:55:00,KS,24.0,1.0,0.0,0.0,39.63,-95.35,0.5,40.0
1988-11-15,15:30:00,OK,16.0,0.0,0.0,0.0,35.15,-94.97,0.5,50.0
1988-11-15,15:45:00,MO,5.0,2.0,12.0,1.0,36.5,-94.23,28.0,23.0
1988-11-15,15:50:00,MO,6.0,1.0,0.0,0.0,37.1,-94.23,1.0,50.0
1988-11-15,16:09:00,IA,42.0,0.0,0.0,0.0,40.73,-93.12,0.2,10.0
1988-11-15,16:29:00,IA,43.0,2.0,4.0,0.0,40.9,-93.03,4.0,60.0
1988-11-15,16:55:00,MO,7.0,1.0,0.0,0.0,38.53,-93.53,0.5,50.0
1988-11-15,16:55:00,MO,8.0,1.0,0.0,0.0,38.58,-93.7,0.5,50.0
1988-11-15,17:10:00,MO,9.0,1.0,0.0,0.0,38.62,-93.4,0.5,30.0
1988-11-15,17:10:00,MO,12.0,1.0,0.0,0.0,37.08,-93.57,21.0,30.0
1988-11-15,17:14:00,TX,80.0,1.0,0.0,0.0,32.92,-95.9,0.2,10.0
1988-11-15,17:19:00,TX,81.0,1.0,0.0,0.0,32.97,-95.8,0.2,10.0
1988-11-15,17:20:00,MO,10.0,1.0,0.0,0.0,38.75,-93.35,0.5,30.0
1988-11-15,17:28:00,MO,13.0,1.0,0.0,0.0,37.2,-93.13,0.5,30.0
1988-11-15,17:30:00,MO,11.0,0.0,0.0,0.0,38.7,-93.15,0.5,30.0
1988-11-15,18:25:00,IA,44.0,1.0,0.0,0.0,41.35,-92.18,19.0,50.0
1988-11-15,18:28:00,AR,6.0,2.0,9.0,0.0,35.43,-93.42,16.0,150.0
1988-11-15,18:50:00,IA,45.0,0.0,0.0,0.0,41.18,-92.05,0.5,20.0
1988-11-15,18:50:00,IA,46.0,1.0,0.0,0.0,42.73,-92.48,1.0,20.0
1988-11-15,19:08:00,IA,47.0,2.0,0.0,0.0,41.07,-92.33,6.0,63.0
1988-11-15,19:20:00,AR,7.0,1.0,0.0,0.0,35.15,-92.85,9.0,100.0
1988-11-15,19:30:00,MO,14.0,2.0,0.0,0.0,37.82,-92.23,3.0,50.0
1988-11-15,19:41:00,AR,8.0,3.0,10.0,1.0,35.27,-92.6,29.0,400.0
1988-11-15,19:45:00,AR,9.0,2.0,4.0,0.0,35.75,-92.35,13.0,400.0
1988-11-15,20:00:00,AR,10.0,2.0,4.0,0.0,34.17,-93.38,27.0,400.0
1988-11-15,20:15:00,MO,15.0,1.0,0.0,0.0,38.82,-90.85,0.5,50.0
1988-11-15,20:25:00,MO,16.0,3.0,10.0,0.0,38.8,-90.7,1.0,200.0
1988-11-15,20:30:00,AR,11.0,1.0,1.0,0.0,36.13,-91.85,10.0,300.0
1988-11-15,20:55:00,MO,17.0,1.0,1.0,0.0,37.75,-91.58,24.0,73.0
1988-11-15,21:05:00,IA,48.0,2.0,0.0,0.0,42.48,-91.47,11.0,63.0
1988-11-15,21:15:00,IL,16.0,1.0,0.0,0.0,39.12,-90.32,0.2,50.0
1988-11-15,21:22:00,IA,49.0,0.0,0.0,0.0,42.9,-91.23,0.2,20.0
1988-11-15,21:30:00,IL,17.0,2.0,0.0,0.0,39.33,-90.23,0.1,50.0
1988-11-15,21:36:00,AR,12.0,2.0,60.0,5.0,34.5,-92.35,49.0,250.0
1988-11-15,22:12:00,IL,18.0,2.0,0.0,0.0,38.52,-90.08,0.4,50.0
1988-11-15,22:28:00,IL,19.0,3.0,0.0,0.0,38.62,-90.0,9.0,200.0
1988-11-15,22:45:00,IL,20.0,1.0,0.0,0.0,39.48,-88.37,0.1,50.0
1988-11-17,07:00:00,NC,14.0,2.0,1.0,0.0,35.88,-76.4,9.0,50.0
1988-11-19,08:10:00,MS,28.0,1.0,0.0,0.0,31.03,-90.67,2.0,120.0
1988-11-19,11:48:00,MS,29.0,1.0,0.0,0.0,31.83,-89.77,2.0,43.0
1988-11-19,12:50:00,TX,82.0,1.0,0.0,0.0,32.25,-95.05,0.2,10.0
1988-11-19,13:28:00,TX,83.0,1.0,0.0,0.0,32.8,-94.67,0.2,10.0
1988-11-19,13:40:00,TX,84.0,1.0,0.0,0.0,32.97,-94.55,0.2,10.0
1988-11-19,13:51:00,TX,85.0,1.0,0.0,0.0,31.35,-94.82,0.2,10.0
1988-11-19,13:55:00,MS,30.0,1.0,0.0,0.0,32.53,-89.23,2.5,123.0
1988-11-19,15:19:00,LA,33.0,1.0,0.0,0.0,32.62,-93.33,0.2,10.0
1988-11-19,16:08:00,LA,34.0,0.0,0.0,0.0,32.15,-93.1,0.2,10.0
1988-11-19,18:00:00,MS,31.0,1.0,0.0,0.0,33.67,-90.83,0.3,40.0
1988-11-19,18:10:00,MS,32.0,1.0,0.0,0.0,33.88,-90.73,0.4,50.0
1988-11-19,18:25:00,MS,33.0,3.0,3.0,0.0,33.9,-90.53,4.0,100.0
1988-11-19,19:15:00,MS,34.0,1.0,0.0,0.0,34.32,-90.12,1.0,50.0
1988-11-19,19:45:00,MS,35.0,1.0,0.0,0.0,34.07,-90.58,6.0,60.0
1988-11-19,19:45:00,MS,36.0,2.0,2.0,0.0,32.6,-89.77,12.0,90.0
1988-11-19,19:50:00,MS,37.0,1.0,0.0,0.0,32.78,-90.98,1.5,50.0
1988-11-19,21:00:00,TN,10.0,2.0,1.0,0.0,35.42,-88.9,12.0,90.0
1988-11-19,21:20:00,MS,38.0,2.0,0.0,0.0,33.43,-89.98,7.0,120.0
1988-11-19,22:15:00,MS,39.0,3.0,11.0,2.0,34.12,-88.65,12.5,120.0
1988-11-19,22:30:00,MS,40.0,1.0,0.0,0.0,34.1,-89.15,0.2,30.0
1988-11-20,00:53:00,AL,15.0,3.0,8.0,0.0,33.2,-87.57,0.5,400.0
1988-11-22,23:32:00,FL,43.0,0.0,0.0,0.0,27.77,-82.67,1.0,30.0
1988-11-22,23:50:00,FL,44.0,0.0,0.0,0.0,27.77,-82.67,1.0,30.0
1988-11-25,16:56:00,OK,17.0,1.0,0.0,0.0,34.3,-95.22,1.5,70.0
1988-11-25,19:15:00,TX,86.0,1.0,2.0,0.0,32.68,-95.82,3.0,300.0
1988-11-25,22:20:00,TX,87.0,1.0,0.0,0.0,32.73,-94.93,0.3,50.0
1988-11-25,23:00:00,TX,88.0,1.0,0.0,0.0,33.2,-94.4,0.3,73.0
1988-11-26,05:50:00,TX,89.0,1.0,0.0,0.0,32.15,-94.35,0.2,10.0
1988-11-26,09:20:00,MS,41.0,1.0,0.0,0.0,33.67,-90.73,0.2,23.0
1988-11-26,09:28:00,MS,42.0,2.0,0.0,0.0,33.73,-90.57,2.0,40.0
1988-11-26,11:15:00,MS,43.0,1.0,0.0,0.0,34.28,-89.42,0.2,33.0
1988-11-26,11:39:00,LA,35.0,1.0,2.0,0.0,32.42,-91.12,0.2,10.0
1988-11-26,12:00:00,MS,44.0,2.0,0.0,0.0,32.45,-90.82,9.0,600.0
1988-11-26,12:20:00,MS,45.0,1.0,0.0,0.0,32.57,-90.6,5.0,70.0
1988-11-26,13:40:00,MS,46.0,1.0,0.0,0.0,33.05,-89.35,2.5,63.0
1988-11-26,17:55:00,AL,16.0,0.0,0.0,0.0,33.98,-87.28,0.3,13.0
1988-11-27,23:00:00,NC,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-27,23:00:00,NC,18.0,4.0,154.0,4.0,35.87,-78.75,83.0,400.0
1988-11-27,23:15:00,VA,4.0,1.0,1.0,0.0,36.8,-77.95,3.0,53.0
1988-11-28,01:00:00,NC,19.0,2.0,0.0,0.0,36.5,-77.32,3.0,100.0
1988-11-28,01:20:00,VA,5.0,2.0,0.0,0.0,36.73,-76.95,12.0,200.0
1988-11-28,02:09:00,NC,16.0,1.0,1.0,0.0,35.52,-76.23,4.0,50.0
1988-11-28,02:30:00,NC,15.0,1.0,5.0,0.0,35.03,-76.72,30.0,100.0
1988-11-28,03:41:00,NC,17.0,0.0,0.0,0.0,35.9,-75.67,1.0,50.0
1988-12-11,14:59:00,FL,45.0,0.0,0.0,0.0,27.77,-82.77,1.0,30.0
1988-12-11,18:00:00,FL,46.0,0.0,0.0,0.0,27.05,-82.42,1.0,30.0
1988-12-22,20:35:00,LA,36.0,1.0,1.0,0.0,30.92,-93.28,1.0,50.0
1988-12-22,21:45:00,MS,47.0,1.0,0.0,0.0,33.6,-90.82,0.8,40.0
1988-12-22,23:15:00,MS,48.0,1.0,0.0,0.0,33.87,-89.17,5.0,60.0
1988-12-22,23:47:00,MS,49.0,1.0,0.0,0.0,33.82,-88.9,5.0,40.0
1988-12-22,23:55:00,MS,50.0,1.0,0.0,0.0,33.92,-88.75,11.0,50.0
1988-12-24,06:04:00,TN,11.0,4.0,7.0,1.0,35.92,-86.9,6.0,150.0
1988-12-27,18:45:00,MS,51.0,1.0,0.0,0.0,34.62,-90.05,1.5,40.0
1988-12-27,20:21:00,MS,52.0,1.0,0.0,0.0,34.38,-90.02,1.0,30.0
1988-12-27,20:57:00,MS,53.0,2.0,0.0,0.0,33.73,-90.23,18.0,73.0
1988-12-27,21:25:00,MS,54.0,1.0,0.0,0.0,33.93,-89.98,7.0,70.0
1988-12-27,21:28:00,MS,55.0,1.0,0.0,0.0,33.97,-89.93,2.0,50.0
1988-12-27,21:55:00,MS,56.0,1.0,0.0,0.0,32.95,-90.82,3.0,100.0
1988-12-27,22:00:00,MS,57.0,2.0,0.0,0.0,34.15,-89.63,5.0,73.0
1988-12-27,22:25:00,MS,58.0,2.0,0.0,0.0,33.08,-90.62,10.0,73.0
1988-12-28,00:30:00,MS,59.0,1.0,0.0,0.0,32.43,-90.05,0.3,30.0
1988-12-28,00:30:00,MS,60.0,1.0,0.0,0.0,33.18,-90.05,1.5,70.0
1988-12-28,01:00:00,MS,61.0,1.0,0.0,0.0,31.83,-90.32,4.0,73.0
1988-12-28,02:00:00,MS,62.0,1.0,0.0,0.0,32.48,-89.48,3.0,100.0
1989-01-04,13:00:00,AZ,1.0,0.0,0.0,0.0,33.43,-112.15,0.5,20.0
1989-01-07,16:30:00,IN,1.0,4.0,5.0,0.0,38.58,-87.7,12.0,100.0
1989-01-07,16:32:00,IL,1.0,0.0,0.0,0.0,38.02,-88.8,0.5,20.0
1989-01-07,16:55:00,IL,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-01-07,16:55:00,IL,2.0,2.0,6.0,0.0,38.22,-88.4,27.0,100.0
1989-01-07,17:00:00,IN,2.0,0.0,0.0,0.0,38.53,-87.52,0.1,30.0
1989-01-07,17:10:00,IL,3.0,1.0,0.0,0.0,38.23,-88.37,0.5,50.0
1989-01-07,17:24:00,IL,4.0,4.0,55.0,0.0,38.48,-87.78,19.0,200.0
1989-01-07,17:24:00,IL,4.0,4.0,50.0,0.0,38.48,-87.78,7.0,200.0
1989-01-07,19:15:00,IN,3.0,1.0,0.0,0.0,39.23,-85.62,4.5,50.0
1989-01-07,22:00:00,MS,1.0,2.0,0.0,0.0,33.8,-88.68,4.0,100.0
1989-01-07,22:05:00,MS,2.0,1.0,0.0,0.0,33.98,-88.23,2.0,60.0
1989-01-10,11:10:00,UT,1.0,1.0,0.0,0.0,40.58,-111.88,0.2,23.0
1989-01-22,01:00:00,FL,1.0,0.0,0.0,0.0,28.08,-80.57,0.5,30.0
1989-01-25,13:00:00,TX,1.0,1.0,3.0,0.0,31.2,-97.3,0.5,73.0
1989-01-29,13:53:00,TX,2.0,0.0,0.0,0.0,28.87,-95.43,0.2,10.0
1989-01-29,14:20:00,TX,3.0,0.0,0.0,0.0,28.95,-95.35,0.2,10.0
1989-02-20,12:33:00,LA,1.0,1.0,0.0,0.0,31.3,-92.52,1.5,33.0
1989-02-20,12:50:00,LA,2.0,1.0,0.0,0.0,31.27,-92.48,7.0,43.0
1989-02-20,14:10:00,LA,3.0,1.0,0.0,0.0,31.67,-91.85,3.0,40.0
1989-02-20,20:15:00,MS,3.0,1.0,0.0,0.0,32.2,-90.4,7.0,100.0
1989-02-20,20:18:00,MS,4.0,1.0,0.0,0.0,32.23,-90.38,9.5,120.0
1989-02-20,21:30:00,AL,1.0,2.0,0.0,0.0,33.95,-88.13,9.0,440.0
1989-02-20,22:00:00,AL,2.0,2.0,0.0,0.0,34.03,-87.98,10.0,440.0
1989-02-20,22:00:00,MS,5.0,2.0,0.0,0.0,33.78,-88.55,2.5,100.0
1989-02-20,23:00:00,AL,3.0,2.0,0.0,0.0,34.25,-87.6,5.0,200.0
1989-02-20,23:02:00,MS,6.0,1.0,0.0,0.0,31.87,-89.33,8.0,80.0
1989-02-20,23:25:00,MS,7.0,1.0,0.0,0.0,31.87,-89.03,5.0,60.0
1989-02-21,00:00:00,FL,2.0,1.0,0.0,0.0,30.8,-86.42,0.5,50.0
1989-02-21,07:00:00,SC,1.0,1.0,0.0,0.0,33.98,-81.13,0.2,10.0
1989-02-21,07:50:00,SC,2.0,0.0,0.0,0.0,34.65,-80.32,0.2,20.0
1989-02-21,08:48:00,SC,3.0,0.0,1.0,0.0,34.5,-79.37,1.0,130.0
1989-02-21,11:00:00,NC,1.0,1.0,0.0,0.0,34.85,-77.58,2.0,100.0
1989-02-21,12:10:00,NC,2.0,1.0,0.0,0.0,36.02,-76.57,0.5,20.0
1989-03-02,18:20:00,CA,1.0,0.0,0.0,0.0,36.78,-119.77,0.1,10.0
1989-03-02,20:15:00,UT,2.0,1.0,0.0,0.0,40.7,-112.1,0.2,10.0
1989-03-04,17:30:00,LA,4.0,1.0,0.0,0.0,31.97,-91.27,3.0,50.0
1989-03-04,19:05:00,MS,8.0,1.0,0.0,0.0,32.45,-90.33,11.0,70.0
1989-03-04,19:15:00,MS,9.0,3.0,5.0,0.0,32.38,-90.37,11.0,350.0
1989-03-04,19:35:00,MS,10.0,1.0,0.0,0.0,32.43,-90.18,5.0,60.0
1989-03-05,05:10:00,MS,11.0,1.0,0.0,0.0,33.7,-88.45,1.0,60.0
1989-03-05,09:20:00,MS,12.0,1.0,0.0,0.0,31.9,-89.3,0.7,40.0
1989-03-05,13:00:00,AL,4.0,0.0,0.0,0.0,33.68,-86.87,0.3,20.0
1989-03-05,17:10:00,GA,1.0,1.0,0.0,0.0,33.85,-85.33,3.7,100.0
1989-03-05,17:35:00,AL,5.0,2.0,2.0,0.0,33.27,-86.37,20.0,100.0
1989-03-05,19:30:00,AL,6.0,1.0,0.0,0.0,31.63,-85.82,5.0,200.0
1989-03-05,19:40:00,AL,7.0,2.0,6.0,1.0,32.9,-85.52,45.5,167.0
1989-03-05,19:40:00,AL,7.0,2.0,0.0,0.0,32.9,-85.52,15.5,167.0
1989-03-05,19:47:00,GA,3.0,1.0,0.0,0.0,33.08,-85.02,1.9,50.0
1989-03-05,20:00:00,GA,2.0,2.0,6.0,1.0,33.17,-85.23,30.0,167.0
1989-03-05,20:12:00,GA,4.0,3.0,23.0,0.0,33.28,-84.83,14.0,120.0
1989-03-06,11:30:00,SC,4.0,0.0,0.0,0.0,35.02,-80.93,0.5,10.0
1989-03-07,09:30:00,FL,3.0,0.0,0.0,0.0,24.82,-81.48,0.3,50.0
1989-03-18,13:30:00,NJ,1.0,1.0,0.0,0.0,39.7,-75.23,0.2,50.0
1989-03-18,14:55:00,NJ,2.0,1.0,0.0,0.0,39.73,-75.2,6.5,50.0
1989-03-18,15:10:00,NJ,3.0,1.0,0.0,0.0,39.78,-75.15,1.0,10.0
1989-03-20,05:15:00,NC,3.0,2.0,0.0,0.0,34.7,-76.55,0.2,100.0
1989-03-21,00:05:00,FL,4.0,0.0,0.0,0.0,30.8,-86.42,0.2,23.0
1989-03-21,15:20:00,FL,5.0,0.0,0.0,0.0,30.4,-86.67,0.5,50.0
1989-03-24,14:45:00,FL,6.0,0.0,0.0,0.0,26.15,-80.15,0.5,100.0
1989-03-27,13:18:00,OK,1.0,1.0,0.0,0.0,34.88,-99.58,12.0,10.0
1989-03-27,14:12:00,OK,2.0,0.0,0.0,0.0,35.3,-99.42,0.2,10.0
1989-03-27,14:12:00,TX,4.0,0.0,0.0,0.0,34.07,-101.37,1.0,60.0
1989-03-28,14:15:00,TX,5.0,0.0,0.0,0.0,31.15,-95.45,0.2,10.0
1989-03-28,17:16:00,AR,1.0,0.0,0.0,0.0,34.0,-91.85,0.2,100.0
1989-03-28,19:05:00,TX,6.0,0.0,0.0,0.0,32.38,-99.0,0.2,10.0
1989-03-28,19:15:00,TX,7.0,0.0,0.0,0.0,32.75,-98.98,0.2,10.0
1989-03-28,21:14:00,TX,8.0,0.0,0.0,0.0,33.83,-98.95,0.2,10.0
1989-03-29,03:22:00,LA,5.0,1.0,0.0,0.0,31.25,-93.35,1.0,33.0
1989-03-29,11:35:00,MS,13.0,1.0,0.0,0.0,33.3,-88.55,3.0,50.0
1989-03-29,11:50:00,MS,14.0,1.0,0.0,0.0,33.13,-88.37,1.5,70.0
1989-03-29,16:25:00,KY,1.0,2.0,0.0,0.0,37.5,-86.22,7.0,50.0
1989-03-30,05:30:00,GA,5.0,1.0,0.0,0.0,30.83,-84.17,0.3,30.0
1989-03-30,07:20:00,GA,6.0,1.0,0.0,0.0,31.2,-83.37,0.2,30.0
1989-03-30,14:45:00,NC,4.0,2.0,11.0,0.0,36.37,-77.47,22.0,100.0
1989-03-30,15:15:00,VA,1.0,1.0,0.0,0.0,37.33,-76.32,3.0,150.0
1989-03-30,17:22:00,AR,2.0,1.0,0.0,0.0,34.97,-91.6,7.0,100.0
1989-03-31,09:40:00,FL,7.0,0.0,0.0,0.0,28.15,-80.68,0.2,23.0
1989-03-31,10:25:00,FL,8.0,0.0,0.0,0.0,28.05,-80.58,0.2,23.0
1989-04-02,18:10:00,KY,2.0,0.0,0.0,0.0,37.53,-84.6,0.1,20.0
1989-04-03,15:30:00,IL,5.0,1.0,0.0,0.0,38.28,-88.37,0.2,50.0
1989-04-03,15:38:00,IN,4.0,1.0,0.0,0.0,38.2,-87.57,0.6,73.0
1989-04-03,15:50:00,IN,5.0,3.0,8.0,0.0,38.25,-87.63,3.1,100.0
1989-04-03,15:53:00,IL,6.0,1.0,0.0,0.0,38.27,-88.08,0.6,50.0
1989-04-03,16:12:00,MO,1.0,0.0,0.0,0.0,37.13,-90.47,0.2,350.0
1989-04-03,16:20:00,MO,2.0,1.0,0.0,0.0,37.13,-90.47,0.5,50.0
1989-04-03,16:25:00,IN,6.0,1.0,0.0,0.0,38.27,-87.25,0.7,50.0
1989-04-03,16:40:00,MO,3.0,1.0,0.0,0.0,37.13,-90.38,2.0,50.0
1989-04-03,16:40:00,IL,7.0,0.0,0.0,0.0,37.88,-88.3,0.2,50.0
1989-04-03,17:25:00,IN,7.0,1.0,0.0,0.0,38.32,-86.83,0.7,50.0
1989-04-03,18:45:00,IL,8.0,1.0,0.0,0.0,37.27,-88.2,0.1,20.0
1989-04-03,19:00:00,KY,3.0,0.0,0.0,0.0,37.13,-89.08,0.2,50.0
1989-04-03,19:20:00,AR,3.0,0.0,0.0,0.0,34.65,-93.52,0.2,50.0
1989-04-03,19:30:00,AR,4.0,1.0,0.0,0.0,35.45,-91.3,12.0,100.0
1989-04-03,20:00:00,KY,4.0,2.0,1.0,0.0,37.4,-87.77,10.0,100.0
1989-04-03,20:09:00,KY,5.0,0.0,0.0,0.0,38.07,-85.73,0.2,40.0
1989-04-03,20:30:00,KY,6.0,2.0,0.0,0.0,37.37,-87.22,3.5,100.0
1989-04-03,20:46:00,AR,5.0,1.0,0.0,0.0,35.57,-90.05,4.0,100.0
1989-04-03,21:58:00,TX,9.0,1.0,0.0,0.0,32.72,-95.8,2.0,50.0
1989-04-03,22:15:00,KY,7.0,0.0,0.0,0.0,38.03,-85.37,0.5,40.0
1989-04-04,06:45:00,MS,15.0,1.0,0.0,0.0,33.38,-90.48,0.5,50.0
1989-04-04,06:55:00,MS,16.0,1.0,0.0,0.0,33.45,-90.22,1.0,70.0
1989-04-04,07:45:00,MS,17.0,0.0,0.0,0.0,33.17,-90.93,0.3,50.0
1989-04-04,12:22:00,GA,7.0,2.0,0.0,0.0,34.22,-85.18,4.0,150.0
1989-04-04,13:10:00,GA,8.0,1.0,0.0,0.0,33.57,-85.25,13.0,150.0
1989-04-04,13:15:00,GA,9.0,2.0,0.0,0.0,34.1,-84.7,3.0,150.0
1989-04-04,13:20:00,GA,10.0,2.0,0.0,0.0,34.1,-84.62,6.0,150.0
1989-04-04,13:30:00,GA,15.0,1.0,0.0,0.0,34.55,-83.45,0.3,13.0
1989-04-04,13:30:00,GA,16.0,2.0,3.0,0.0,34.5,-83.57,8.0,50.0
1989-04-04,14:00:00,FL,9.0,0.0,0.0,0.0,27.22,-81.87,0.2,10.0
1989-04-04,14:09:00,SC,5.0,2.0,0.0,0.0,34.67,-83.1,6.0,50.0
1989-04-04,14:15:00,GA,11.0,2.0,0.0,0.0,34.42,-83.77,7.5,50.0
1989-04-04,14:20:00,GA,12.0,2.0,0.0,0.0,34.42,-83.98,9.0,100.0
1989-04-04,14:20:00,GA,13.0,2.0,0.0,0.0,34.17,-84.0,3.3,50.0
1989-04-04,14:25:00,GA,14.0,2.0,0.0,0.0,34.43,-83.45,5.0,50.0
1989-04-04,14:50:00,SC,6.0,2.0,0.0,0.0,34.75,-82.53,5.0,73.0
1989-04-04,15:18:00,SC,7.0,2.0,0.0,0.0,34.9,-82.05,2.0,73.0
1989-04-04,15:45:00,SC,8.0,1.0,0.0,0.0,34.95,-81.63,8.0,50.0
1989-04-04,20:29:00,AL,8.0,0.0,0.0,0.0,30.7,-88.08,0.3,23.0
1989-04-05,13:00:00,FL,10.0,0.0,0.0,0.0,25.42,-80.6,0.2,10.0
1989-04-13,14:25:00,FL,11.0,0.0,0.0,0.0,28.03,-81.83,0.2,10.0
1989-04-22,09:30:00,IA,1.0,0.0,0.0,0.0,42.87,-94.33,0.2,33.0
1989-04-22,10:20:00,IA,2.0,0.0,0.0,0.0,42.27,-94.1,0.2,30.0
1989-04-23,17:00:00,NE,1.0,0.0,0.0,0.0,40.07,-99.83,0.2,40.0
1989-04-23,17:05:00,KS,1.0,0.0,0.0,0.0,39.88,-99.7,0.1,23.0
1989-04-23,17:10:00,NE,2.0,1.0,0.0,0.0,40.22,-99.68,0.2,70.0
1989-04-23,17:12:00,KS,2.0,0.0,0.0,0.0,39.98,-99.58,0.1,23.0
1989-04-23,17:18:00,KS,3.0,0.0,0.0,0.0,39.95,-99.55,0.1,23.0
1989-04-23,17:19:00,NE,3.0,1.0,0.0,0.0,40.27,-99.35,0.3,70.0
1989-04-23,17:30:00,NE,4.0,0.0,0.0,0.0,40.45,-99.28,0.1,23.0
1989-04-23,17:35:00,KS,4.0,1.0,0.0,0.0,39.75,-99.62,0.1,50.0
1989-04-23,17:38:00,KS,5.0,0.0,0.0,0.0,39.87,-99.57,0.1,23.0
1989-04-23,17:40:00,KS,6.0,0.0,0.0,0.0,40.0,-99.88,0.1,23.0
1989-04-23,17:44:00,KS,7.0,0.0,0.0,0.0,39.8,-99.48,0.1,23.0
1989-04-23,17:45:00,NE,5.0,1.0,0.0,0.0,40.0,-99.45,0.3,70.0
1989-04-23,17:50:00,NE,6.0,0.0,0.0,0.0,40.35,-99.9,0.1,23.0
1989-04-23,17:50:00,KS,8.0,0.0,0.0,0.0,39.85,-99.7,0.1,23.0
1989-04-23,18:16:00,KS,9.0,1.0,0.0,0.0,39.85,-99.32,0.1,50.0
1989-04-23,18:26:00,KS,10.0,1.0,0.0,0.0,39.9,-99.32,0.1,50.0
1989-04-23,19:30:00,NE,7.0,1.0,0.0,0.0,40.25,-99.0,0.8,40.0
1989-04-25,18:32:00,OH,1.0,2.0,16.0,0.0,39.68,-83.93,5.0,123.0
1989-04-25,19:31:00,OK,3.0,0.0,0.0,0.0,35.15,-99.95,0.1,20.0
1989-04-26,14:14:00,IA,3.0,1.0,0.0,0.0,42.5,-91.95,0.1,10.0
1989-04-26,14:35:00,IA,4.0,1.0,0.0,0.0,42.18,-93.92,1.0,70.0
1989-04-26,15:22:00,IA,5.0,1.0,0.0,0.0,42.03,-91.45,6.0,40.0
1989-04-27,17:20:00,IA,6.0,0.0,0.0,0.0,40.75,-91.98,0.3,20.0
1989-04-27,17:50:00,IA,7.0,2.0,0.0,0.0,40.8,-92.27,18.0,60.0
1989-04-27,18:30:00,MO,4.0,1.0,0.0,0.0,40.58,-91.88,0.5,50.0
1989-04-27,18:33:00,IA,8.0,0.0,0.0,0.0,42.37,-96.2,0.1,20.0
1989-04-27,18:35:00,IA,9.0,0.0,2.0,0.0,41.23,-95.92,3.8,60.0
1989-04-27,18:45:00,IA,10.0,0.0,0.0,0.0,42.72,-96.02,0.4,30.0
1989-04-27,19:10:00,IA,11.0,0.0,0.0,0.0,41.68,-95.48,0.1,30.0
1989-04-27,19:15:00,IA,12.0,0.0,0.0,0.0,41.62,-95.38,0.1,30.0
1989-04-27,19:20:00,MO,5.0,1.0,0.0,0.0,40.33,-91.93,0.2,50.0
1989-04-27,19:35:00,IA,13.0,1.0,0.0,0.0,42.28,-95.1,15.0,60.0
